id,url,anio,num,titulo,var1,var2,fuente_texto,pais_excluyente,url_pdf,url_xml
54,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/68121,2023,48,Barrios verticales en Santiago de Chile: nuevas formas de sociabilidad vecinal y familiaridad pública,"En las últimas dos décadas, Santiago de Chile ha experimentado un importante proceso de verticalización, promovido por la financiarización en un contexto de neoliberalismo urbano, que ha transformado radicalmente el entorno construido en las áreas centrales, la composición sociodemográfica, así como las prácticas e interacciones sociales de sus habitantes. Si bien la literatura reconoce una baja sociabilidad local en barrios de densificación intensiva por edificación en altura, este trabajo propone considerar la importancia de los encuentros cotidianos en el espacio público y la emergencia de vínculos eventuales en las prácticas habituales, ampliando así la noción de sociabilidad local. Se analizaron tres barrios verticales en Santiago de Chile, a través de datos secundarios del entorno, así como datos primarios, recolectados mediante encuestas, focus group y entrevistas de redes. Los resultados indican que, si bien la densificación por edificación en altura inhibe la interacción social a escala del edificio y deteriora la formación de vínculos fuertes a escala barrial, en algunos casos, el uso cotidiano del espacio público y del comercio local, así como la organización vecinal, favorecen el surgimiento de vínculos de familiaridad pública, transformando la idea tradicional de comunidad barrial. A partir de estos resultados, se busca discutir sobre los impactos sociales de los procesos de densificación por verticalización, en relación con las prácticas cotidianas en la formación de comunidades.",Barrio; densificación; familiaridad pública; sociabilidad urbana; verticalización,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/68121/73373,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/68121/74705
55,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/69411,2023,49,Entre lo social y lo construido: comprendiendo la caminata en barrios vulnerables de Santiago,"Un número importante de trabajos ha buscado identificar aquellos atributos sociales y físicos que podrían propiciar la caminata. Sin embargo, poco se sabe de cómo estos influyen a las personas que caminan por barrios socioeconómicamente vulnerables. El artículo explora cómo la esfera social y el entorno construido influencian en la caminata en barrios vulnerables. Para ello, reporta los resultados de una investigación cualitativa llevada a cabo en cuatro barrios que experimentan un profundo deterioro en sus estructuras socioespaciales en Santiago de Chile. Los resultados muestran que aspectos de la esfera social (redes sociales, vínculos) influencian la percepción de inseguridad de las personas, la disposición a realizar viajes a pie con propósitos sociales, la extensión de los territorios que se consideran “caminables” y el sentimiento de soledad que acompaña muchas de las caminatas que ocurren en este tipo de barrios. Los atributos del entorno construido reflejan la esfera social, afectando la experiencia de la caminata, y son señales de riesgo que modifican el comportamiento de las personas, ayudando a delinear lo que se considera “normal”. El análisis evidenció que la caminata es una práctica de riesgo en los barrios vulnerables de Santiago; una actividad compleja que debiese ser protegida por estrategias multidimensionales que aborden simultáneamente la esfera social y el entorno construido.",barrios vulnerables; entorno construido; esfera social; métodos cualitativos,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/69411/75024,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/69411/75926
56,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/69518,2023,48,"Red de actores y patrimonialización de barrios post-industriales: Bellavista Tomé en Chile, 2008 - 2017","En Chile, tal como ocurre a nivel global, el patrimonio industrial presenta dispares grados de valoración. Antiguos barrios industriales en ciudades intermedias se debaten entre la “ruinificación” y el redesarrollo de su legado construido. Este problema ha cobrado notoriedad en las últimas décadas, gracias a una ciudadanía cada vez más movilizada por la defensa patrimonial; y frente a la cual los actores públicos y privados han respondido reactivamente. A partir del caso del barrio textil de Bellavista, el objetivo de esta investigación es estudiar la interacción, agendas y capacidad de incidencia de diversos tipos de actores en procesos de patrimonialización, así como las estrategias utilizadas en particular por los actores sociales para superar las asimetrías de poder. El análisis de discurso y de redes arrojó una poderosa evidencia con respecto a la organización de los actores en comunidades intersectoriales y multiescalares, las que se articulan a su vez en torno a actores claves. Se verifica la importancia de estos vínculos para alterar las asimetrías de poder, así como el potencial articulador del gobierno local; empero, esto está fuertemente limitado por su ambivalente trayectoria y la consecuente desconfianza de los movimientos sociales.",Red de actores; conflicto social; patrimonio; redes,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/69518/73374,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/69518/74706
57,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/70179,2023,49,La ciudad planificada a través de la producción de la vivienda: una revisión a tres conjuntos de la Corvi en Chile (1961-1965),"En el entendido que la vivienda fue pieza clave en la planificación urbana durante el período de 1961-1965, este artículo examina la manera en la que el Estado materializó su rol planificador a través de una institucionalidad ad hoc y su expresión en diversos contextos regionales en Chile. Sobre la base de dos criterios, geográfico y tipológico, se analizan tres iniciativas: la remodelación El Morro, en Iquique; el conjunto habitacional Ignacio Zenteno en cerro Lecheros, Valparaíso; y de la villa San Pedro, en Coronel. Estos casos permiten examinar la propuesta de la vivienda en su relación con la ciudad a través de la Corporación de la Vivienda (Corvi). Las fuentes utilizadas —fundamentalmente memorias institucionales, publicaciones periódicas y diversos registros de las iniciativas estudiadas— se ponen en perspectiva bajo una metodología que compara los tres casos seleccionados, caracterizados por diferentes situaciones geográficas y estrategias proyectuales: remodelación, conjunto y villa. Mientras la remodelación de Iquique buscó generar contraste a través de la horizontalidad del bloque, en el conjunto de Valparaíso, en cambio, este se quebró para adaptarse a la pendiente; en tanto en la villa de Coronel se planificó una ciudad jardín con una amplia diversidad de usos en la periferia de la ciudad. Esto refleja diversas maneras en la que se planificó la ciudad, adecuándose a contextos urbanos y paisajísticos específicos, pero bajo una misma lógica de provisión de vivienda en un período en el que esta fue materia de un debate social, urbano y político.",conjunto habitacional; espacio público; planificación urbana; urbanismo; vivienda,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/70179/75026,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/70179/75925
58,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/70633,2023,49,Modelación energética en barrios de Valdivia: Aplicación de la Calificación Energética de Viviendas para el análisis de tipologías y su potencial de mejora,"Las ciudades del centro-sur de Chile se enfrentan a graves problemas de contaminación atmosférica y pobreza energética. En este escenario, la rehabilitación masiva de viviendas permitiría diversos beneficios como la reducción de la contaminación atmosférica, la disminución de los costos de calefacción de los hogares y mejores condiciones de confort interior, lo que conllevaría a una mejora en la salud y calidad de vida de la población. Disponer de información para planificar y priorizar las áreas de la ciudad a intervenir es clave para obtener mejores resultados a corto y mediano plazo e invertir los recursos de forma eficiente. En este contexto, se propone que la modelación energética de las viviendas extrapolada a una escala urbana —tomando como ejemplo la ciudad de Valdivia— permitiría identificar los sectores que tienen mayor urgencia de ser intervenidos y mayor potencial de mejora. La metodología se basó en modelaciones energéticas híbridas a partir de metodologías tipo bottom up y se dividió la ciudad en 35 sectores en los que se realizó un levantamiento constructivo detallado de todos los modelos de vivienda, los que se agruparon en 74 tipologías. Posteriormente se simuló el desempeño actual de cada tipología y su potencial de mejora mediante la implementación de estrategias de reacondicionamiento en el marco del Plan de Descontaminación Atmosférica para la comuna de Valdivia. Las modelaciones se realizaron utilizando las metodologías de cálculo de la Calificación Energética de Viviendas (CEV) y los resultados muestran un importante potencial teórico de mejora, con una media del 68 % para todas ellas. Con esta información se llevó a cabo una extrapolación de los resultados de las simulaciones de viviendas a una escala de barrio, y se elaboraron mapas que tienen como objetivo visualizar el potencial de mejora que implica realizar reacondicionamientos masivos en la ciudad. Estos constituyen una herramienta para la planificación y priorización, replicable para otras ciudades con el objetivo de minimizar el consumo energético, la contaminación atmosférica y la vulnerabilidad energética de los barrios, promoviendo así procesos de transición energética sostenibles y justos.",calificación energética de viviendas; contaminación atmósferica; modelamiento energético de viviendas; planificación energética urbana; sostenibilidad energética,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/70633/75032,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/70633/75934
59,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71032,2023,49,Contrastes multidimensionales y territoriales en resiliencia comunitaria ante el desastre entre zonas urbanas y rurales de la Comuna de Corral,"Tras un incremento de las amenazas a nivel global, surge la necesidad de buscar formas efectivas de prevenir, prepararse y adaptarse ante sus efectos, lo cual es posible mediante el aumento de la resiliencia comunitaria. En Chile, la investigación en esta disciplina se ha incrementado luego del terremoto y tsunami de 2010, sin mayor profundización en la integración de las diferentes capacidades o dimensiones del ambiente urbano y rural ante el desastre. Por este motivo, el objetivo de este estudio es analizar la resiliencia comunitaria de la comuna de Corral, caracterizando y contrastando las distintas capacidades de las zonas urbanas y rurales, con la finalidad de identificar similitudes y diferencias que permitan profundizar en las medidas de prevención, preparación y adaptación al desastre. La metodología tuvo una aproximación multidimensional, con métodos mixtos de recolección y análisis de datos relacionados con las dimensiones física, ambiental, socioeconómica y perceptual. Los resultados indican similitudes en las capacidades perceptuales, pero diferencias importantes en las capacidades ambientales; mientras que las capacidades física y socioeconómica varían según el indicador evaluado. El estudio visibiliza las similitudes y diferencias en la resiliencia comunitaria en zonas urbanas y rurales, las cuales también han sido encontradas en investigaciones previas en otros contextos. A la vez, revela y discute el potencial para la resiliencia comunitaria ante el desastre si se planifican ambas zonas como un sistema. Se discuten las dificultades y posibilidades de su integración en los instrumentos de planificación territorial de la comuna de Corral y en contextos similares de Chile.",desastres; resiliencia comunitaria; resiliencia multidimensional; rural; urbano,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71032/75027,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71032/75928
60,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71059,2023,49,Airbnb en Valparaíso: dinámicas de localización y su relación con procesos de turistificación y despoblamiento,"Las plataformas de arriendo de vivienda de corta estadía como Airbnb han capturado la atención de los estudios urbanos dado su efecto en el valor de arriendo y compra de viviendas, desplazamiento de residentes, impacto en la vida de estos, captura de renta de suelo y conflictos con el mercado hotelero. Este artículo analiza el surgimiento de Airbnb como un submercado inmobiliario que instala una nueva expresión del proceso de turistificación en Valparaíso. Mediante un análisis espacial, se investiga el desarrollo de Airbnb en la ciudad, considerando los principales polos de desarrollo, distribución según tipologías de arriendo y su relación con procesos de turistificación visibles en cerros patrimoniales. Los resultados muestran polos de expansión diferenciados, donde se promocionan experiencias urbanas en barrios con oferta gastronómica y cultural, balcón al océano Pacífico, hasta experiencias “auténticas” del puerto, con residentes propios de la ciudad. Airbnb abre una nueva etapa en el proceso de turistificación iniciado en 2003, incorporando el arriendo de viviendas como recurso valorizado desde los mercados turísticos. Su desarrollo refuerza el despoblamiento de la parte baja de cerros, agudizando un problema estructural de la ciudad. El caso de Valparaíso muestra la necesidad de observar a futuro el impacto de esta plataforma en el acceso a la vivienda y procesos de despoblamiento en la ciudad chilena.",Airbnb; plataformas digitales; vivienda; Valparaíso,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71059/75031,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71059/75933
61,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71307,2023,49,La situación del derecho a la vivienda para personas LGBT+ en Chile,"Hace dos décadas era infrecuente la producción gubernamental de datos estadísticos acerca de personas LGBT+. Esto implicaba problemas en el diseño de políticas sociales urbanas. Las organizaciones sociales suplían esta carencia, generando información de la situación de los derechos humanos LGBT+, sin ahondar en el derecho a una vivienda adecuada. En este artículo se busca realizar un aporte a la producción, gestión y análisis de información del derecho a la vivienda adecuada. Para ello, se realiza una revisión de cada uno de los siete elementos clave de este derecho: la seguridad de la tenencia, la disponibilidad de servicios, los gastos soportables (asequibilidad), habitabilidad, la accesibilidad, ubicación (lugar) y la adecuación cultural. Si bien existe un conjunto de iniciativas legales que protegen derechos LGBT+, el resultado del análisis constata que, en cada uno de los elementos clave del derecho se producen diversos conflictos que las personas LGBT+ enfrentan para la producción y gestión del espacio urbano, de viviendas, barrios y ciudades, en torno a la justicia espacial.",derecho a la vivienda adecuada; derechos humanos; población LGBT,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71307/75034,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71307/75932
62,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71433,2023,49,Factores incidentes en la vulnerabilidad sísmica y planificación urbana: recomendaciones de modificación del Plan Regulador Comunal de Puente Alto ante el riesgo de la falla San Ramón,"La falla San Ramón, de tipo cortical activa, recorre de norte a sur el piedemonte de Santiago pasando por las comunas de Lo Barnechea, Vitacura, Las Condes, La Reina, Peñalolén, La Florida, Puente Alto y Pirque. Esta situación es compleja debido a que las normas chilenas NCh433.Of1996 “Diseño sísmico de edificios” (Instituto Nacional de Normalización [INN], 1996) y NCh2369.Of2003 “Diseño sísmico de estructuras e instalaciones industriales” (INN, 2003) no consideran la presencia de fallas geológicas, las que tampoco se incorporan en el Plan Regulador Metropolitano de Santiago o en los planes reguladores comunales concernientes. El área amenazada en Puente Alto es una de las zonas con mayores daños esperados por aceleración de esta falla y se encuentra menos urbanizada que en las demás comunas. La presente investigación tiene por objetivo identificar los factores incidentes en la vulnerabilidad sísmica, de manera de recomendar ajustes normativos al Plan Regulador Comunal de Puente Alto en dicha área, pues ello tendría un efecto preventivo mayor que en las otras comunas. Para lo anterior, se usa un enfoque mixto que incluye entrevistas semiestructuradas a profesionales especialistas en riesgo sísmico y planificación urbana, así como el análisis de los instrumentos de planificación vigentes. Los resultados muestran que el principal factor incidente en la vulnerabilidad es el uso de suelo, por lo que se propone una clasificación de los usos de acuerdo con su nivel de criticidad. Se concluye que es posible ajustar el Plan Regulador Comunal de Puente Alto, reduciendo el riesgo sísmico asociado a la falla San Ramón.",Factores incidentes; Falla San Ramón; Plan Regulador Comunal; Puente Alto; Vulnerabilidad sísmica,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71433/75033,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71433/75927
63,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71506,2023,49,Desafíos de Integración Urbana en Chile: Segregación Residencial y el Rol del Capital Humano Avanzado bajo Influencias Neoliberales,"Este estudio explora la segregación residencial en Chile, enfocándose en el capital humano avanzado como indicador de nivel socioeconómico. Utilizando datos del censo 2002 y 2017, se aborda la segregación a escalas nacional, regional y comunal mediante el índice de disimilitud. Los hallazgos revelan una marcada segregación en las principales ciudades. De manera especulativa, los niveles de segregación son tan altos que sería necesario reubicar al 54 % de la población para aumentar significativamente los niveles de integración urbana. Desde enfoques más fehacientes, estos hallazgos implican la importancia de descentralizar la educación y crear condiciones habitacionales que promuevan la productividad y la innovación. La investigación concluye que las políticas neoliberales han limitado la construcción de ciudades integradas y que las estrategias existentes han sido insuficientes para abordar la raíz de la desigualdad y segregación residencial en Chile.",capital humano avanzado; disimilitud; políticas públicas; segregación residencial,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71506/75036,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71506/75930
64,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71857,2024,50,Propuesta para la gestión de vistas relevantes del paisaje urbano histórico de Camagüey,"Las presiones socioeconómicas del mundo globalizado actúan negativamente sobre los elementos identitarios característicos de las ciudades patrimoniales; resaltan la inserción de edificios altos y otras transformaciones morfológicas que modifican su integridad visual, escala, ritmo, diversidad visual y funcional. De aquí la necesidad de desarrollar un instrumento de gestión urbana, basado en una concepción de paisaje y en los enfoques sistémico y estratégico, para la protección de las vistas relevantes en paisajes urbanos históricos, que contribuya a su aprovechamiento socioeconómico y a la preservación de su integridad visual. Como sustento de este instrumento se realizaron concepciones teóricas que constituyen uno de los aportes fundamentales de la investigación, el mismo concibe este tipo de gestión en un proceso que la organiza, valora-planea, planifica y monitorea-controla. La propuesta fue validada mediante el criterio de expertos y su aplicación en el centro histórico de Camagüey. Los resultados se reflejan en el carácter vinculante del instrumento desarrollado con otras escalas de planeamiento, en su capacidad de enriquecer y perfeccionar la gestión urbano-patrimonial actual y en las posibilidades de extensión a otros centros históricos.",centro histórico de Camagüey; gestión urbana; paisaje urbano histórico; vistas relevantes,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71857/76653,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/71857/81649
65,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/72232,2024,50,Integración social urbana de familias de campamentos relocalizadas en el Gran Valparaíso 2011-2022: casos en Placilla-Curauma,"En la última década, Chile ha experimentado un crecimiento sostenido de los campamentos, especialmente en la Región de Valparaíso, que concentra el 22 % de estos a nivel nacional. Para su abordaje, el Estado ha priorizado la estrategia de relocalización mediante la entrega de subsidios habitacionales, trasladando familias desde los campamentos a diferentes lugares, con escasas evidencias de los impactos en integración social urbana (ISU), principio rector de la Política Nacional de Desarrollo Urbano. Este artículo visualiza el desplazamiento geográfico de las familias en el Gran Valparaíso entre 2011 y 2022, y analiza sus percepciones y experiencias desde una esfera sociocultural, política, económica y espacial. Los resultados indican que estas perciben mejoras en las condiciones de habitabilidad en la vivienda, sin embargo, presentan dificultades para reconstruir la identidad social que existía en el campamento, se han debilitado sus vínculos con el mercado laboral y los ingresos, los servicios urbanos esenciales no tienen disponibilidad y cobertura adecuada, y perciben abandono por parte de las instituciones públicas en el proceso de adaptación e integración al barrio. Esto resalta la urgencia de incorporar estrategias integrales de orden material y simbólico que aborden la ISU desde la multidimensionalidad que implica la situación vital de una familia.",asentamientos autoproducidos; campamentos; integración social urbana; relocalización,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/72232/76657,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/72232/81651
66,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/73654,2024,50,"Urbanismo neoliberal, planificación territorial y construcción social del riesgo de desastres: caso socavones en Reñaca norte, Chile","El artículo busca aportar evidencia a la caracterización de un proceso de construcción social del riesgo de desastres de larga data, en el cual la planificación territorial insensible al este se reconoce como el principal factor subyacente. Mediante un enfoque procesual se concluye sobre la estrecha relación existente en procesos de urbanización neoliberal y el despliegue multinivel del poder empresarial, el que moviliza desarrollos inmobiliarios que han promovido una expansión urbana-turística depredadora ambientalmente para la zona de interés e incidido directamente en la exposición a riesgo de desastres de los residentes y de la infraestructura construida. Mediante la metodología de investigación forense que analiza las causas de base de los desastres (Forensic Investigations of Disaster, FORIN), es posible deconstruir la situación que experimenta actualmente un conjunto de edificios ubicados en el exclusivo sector costero residencial de Cochoa, Reñaca norte, Viña del Mar, Región de Valparaíso en Chile, los que han sido categorizados como inhabitables debido a dos socavones aledaños que condicionan suestabilidad y ocupación desde el mes de agosto de 2023. Emplazados sobre un ecosistema frágil, como lo es un campo dunar, existieron estudios técnicos que daban cuenta del riesgo de sobrecargarlo con edificaciones, no obstante, se omitió el reconocimiento de riesgo en el respectivo instrumento de planificación territorial —Plan Regulador Comunal de Viña del Mar— definiendo el área de emplazamiento como zona residencial.",construcción social del riesgo; factor subyacente del riesgo; planificación territorial; poder empresarial; urbanismo neoliberal,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/73654/76661,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/73654/81655
67,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/73875,2024,50,Explorar los cambios en la movilidad al iniciar la universidad: modos de transporte y espacio de actividades de jóvenes en Santiago de Chile,"El ingreso o transición a la universidad es un hito relevante en las trayectorias biográficas de jóvenes y sus grupos familiares, lo que ha promovido un diverso campo de investigación interdisciplinaria para comprender las implicancias de este proceso. Desde la perspectiva de los estudios urbanos, este tema se ha abordado desde la experiencia de las y los jóvenes en sus desplazamientos hacia sus lugares de estudio y los modos de transporte que emplean en esos trayectos. Sin embargo, aún es un desafío abordar este proceso desde una perspectiva inscrita en las biografías de movilidad, vale decir, con atención a los cambios que experimentan en ella. En este trabajo se identifican los cambios en la movilidad urbana de jóvenes, específicamente en los modos de transporte y en el espacio de actividades sociales durante su transición a la universidad en la Región Metropolitana de Santiago. Para ello, se reportan los resultados de un cuestionario autoaplicado a jóvenes que ingresaron a la universidad a programas de pregrado en el año 2023. Los resultados muestran que quienes entran a la universidad experimentan cambios que vuelven más sensibles los modos de transporte y actividades sociales a escala de barrio y comuna; que los cambios afectan más a las actividades de socialización, de ocio y recreación de las y los jóvenes; y que el repertorio de actividades desde el inicio de la universidad se experimenta de manera diferenciada según el género, el ingreso del grupo familiar, el sector de residencia y la localización del campus de estudio. Este trabajo ofrece una oportunidad para problematizar las formas en que se concibe la transición a la universidad desde el enfoque de las movilidades a escala metropolitana.",Biografías de movilidad; Campus urbano; Espacio de actividades; estudiante universitario; modos de transporte; movilidad urbana,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/73875/76658,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/73875/81653
68,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/74186,2024,50,Patrimonio y densificación en altura: la Basílica de los Sacramentinos de Santiago de Chile,"El crecimiento urbano impacta en el entorno construido y en edificios históricos de las áreas pericentrales de las ciudades. En este contexto, la presente investigación tiene como objetivo identificar los procesos de transformación urbana que involucran la densificación en altura en torno a un espacio patrimonial con doble acción de protección: Monumento Histórico y Zona Típica del Barrio Cívico, como el caso de la Basílica de los Sacramentinos de la comuna de Santiago, Chile. A partir de una metodología mixta, se analizó el plan de repoblamiento, la evolución y desplazamiento de la oferta inmobiliaria, los permisos de edificación, el valor de suelo y el análisis de la normativa patrimonial estatal y municipal. Los resultados muestran cómo se ha transformado el barrio donde se inserta la basílica, el beneficio normativo del Plan Regulador Comunal y la obsolescencia física que afecta al inmueble, la cual ha incidido en su desvalorización patrimonial, dejándolo como un elemento patológico segregado de la actual trama urbana. Finalmente, con base en los resultados se proponen recomendaciones para la convivencia de nuevos procesos urbanos y edificios patrimoniales.",densificación en altura; normativa patrimonial; proyectos inmobiliarios,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/74186/76660,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/74186/81646
69,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/75015,2024,50,Número 50 de Revista de Urbanismo: 25 años de aporte al conocimiento sobre desafíos urbanos y territoriales desde la Universidad de Chile,,,ninguno,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/75015/76656,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/75015/81645
70,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/74710,2025,52,"Vivienda de mineros fuera del company town en Lota, Chile: ¿un tipo de paternalismo industrial estatal?","La industria minera del siglo XIX y de la primera mitad del XX fue detonante para el desarrollo de un vasto patrimonio industrial en Chile. Algunos ejemplos de las company towns han sido designados como tal y poseen importancia internacional, nacional o local. En contraste, los conjuntos de viviendas para trabajadores construidos fuera de los enclaves industriales han recibido mucha menos atención. Es así como —a la fecha— gran parte de este legado minero prácticamente ha desaparecido bajo sucesivas alteraciones. El objetivo de este artículo es identificar las particularidades de estos conjuntos como un tipo distintivo del modelo paternalista industrial. Como caso de estudio se analiza el conjunto habitacional Isidora Goyenechea (IG), ubicado en la ciudad minera de Lota (Chile). Se emplearon métodos documentales, observación en terreno y entrevistas a los habitantes actuales para comparar similitudes y diferencias de este barrio con el modelo paternalista tradicional. Los resultados demuestran que, en muchos aspectos, IG responde a este modelo. Dicho esto, una característica distintiva se deriva de la participación del Estado en su desarrollo. En este sentido, IG refleja un cambio ideológico desde la vivienda para trabajadores concebida como una parte de la cadena productiva a la vivienda hacia un medio para la regeneración social.",barrio minero; patrimonio urbano; vivienda obrera,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/74710/79439,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/74710/81672
71,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/76280,2025,52,"Actividad industrial y soluciones habitacionales en la “Ciudad del papel” de Puente Alto, Santiago de Chile (1920-1950)","Durante el período entre 1920-1950, se produjeron eventos clave que configuraron el desarrollo industrial de la comuna de Puente Alto, como la llegada de la Compañía Manufacturera de Papeles y Cartones, la construcción de proyectos de viviendas para los trabajadores, la implementación de alcantarillado, luminaria y la pavimentación de calles. En este artículo se analiza cómo la actividad industrial y las soluciones habitacionales impulsaron la urbanización del área de estudio, así como las contradicciones que surgieron en el proceso. La metodología empleada fue cualitativa, basada en los enfoques de la historia urbana y la geografía histórica. El estudio se apoyó en documentos históricos provenientes de las principales industrias de la comuna, información del gobierno local y revisiones de la prensa local. Los resultados destacan una espacialidad en la que interactúan la industria, el gobierno local y los pobladores urbanos. Se construyeron poblaciones modelo orientadas a mantener una mano de obra cautiva, soluciones derivadas de la institucionalidad vigente en ese período, y surgieron tensiones debido a la precariedad de ciertos conjuntos habitacionales. El entramado territorial resulta complejo, influenciado por la acción hegemónica de la industria y las contradicciones sociales emergentes.",barrios obreros; industrialización; habitar; vivienda; Puente Alto,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/76280/79411,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/76280/81673
72,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/77630,2025,53,Nuevas escalas e integración social del Ejército en el último estadio del ciclo de urbanización desarrollista. El caso de las villas militares CORMU en Santiago de Chile (1972-1976),"Este estudio versa sobre las villas militares que la Corporación de Mejoramiento Urbano (CORMU) planificó y construyó en dos espacios de la capital de Chile entre 1971 y 1976, la Villa Militar del Oeste y la Villa Militar del Este. Basado en las pesquisas realizadas en el fondo CORMU del Archivo Nacional de la Administración (ARNAD), fuentes de prensa y documentos institucionales del Ejército, el artículo explica el derrotero del proyecto, relevando la importancia del Convenio CORMU-Ejército de Chile propiciado por el gobierno de la Unidad Popular. Posteriormente, el estudio centra su atención en las debilidades macroeconómicas del período y en cómo el quiebre democrático que experimentó el país tras el 11 de septiembre de 1973 cambió la lógica del proyecto hasta el instante en que las obras concluyeron, hecho que coincide con la decisión de la dictadura civil-militar de disolver la CORMU.",Convenio; CORMU; Ejército de Chile; Villa Militar del Este; Villa Militar del Oeste,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/77630/80670,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/77630/81681
73,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/78190,2025,53,Periferias de sacrificio ambiental y acumulación de capital en Chile: Un análisis de la distribución de emisiones de CO2 y tributación empresarial,"A nivel global se generan espacios periféricos destinados a la extracción y procesamiento de materiales, pero también espacios centrales que concentran la riqueza. Utilizando el marco analítico de la periferia de recursos, se profundiza en cómo el excedente de capital generado en la periferia circula hacia los núcleos metropolitanos y es capturado en grandes áreas urbanas, dando cuenta de procesos económicos espaciales que, han descuidado la perspectiva ambiental y los diversos procesos de degradación ambiental. En este sentido, este trabajo analiza el caso chileno, profundizando particularmente en la relación entre la localización de las instalaciones industriales de las empresas y la respectiva emisión de CO2, con la localización de la casa matriz de las empresas y las zonas donde registran sus ventas. Con ello, se busca explorar la relación centro-periferia de los principales agentes contaminantes y su distribución espacial, para finamente discutir cómo se constituyen periferias asociadas a zonas de sacrificio ambiental y núcleos de acumulación del capital.",áreas metropolitanas; capital; Chile; periferia; zonas de sacrificio,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/78190/80676,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/78190/81685
